32768037	6326607831	Houston, TX
20578328	5872521908	Dallas, TX
74885844	5712444376	Fort Worth, TX
82182416	5545574832	Austin, TX
64225637	5550073588	Beaumont, TX
66847119	4398177620	Houston, TX
25166393	2291550183	Dallas, TX
18743991	5527457363	Texarkana, TX
34996923	5655151314	Wichita Falls, TX
21627712	1389859528	Austin, TX
19792805	5679252776	Austin, TX
85984200	5309083788	Austin, TX
15729628	6102549681	Galveston, TX
39977973	5132566073	Houston, TX
30671925	2762397984	Houston, TX
17040627	6219365997	Houston, TX
15730053	5834129424	Austin, TX
73532825	6021488570	Houston, TX
50464332	5569369353	Dallas, TX
18000861	5055201466	Austin, TX
36525728	5291278148	San Antonio, TX
33950338	5260970209	El Paso, TX
19663518	5428304338	San Antonio, TX
43581842	5208123819	
85350129	5790020311	Houston, TX
16124331	4927740591	Dallas, TX
82446792	5377905462	Killeen, TX
29100810	1459800711	Arlington, TX
73534228	5521524164	Grand Prairie, TX
25168689	5716994041	Plano, TX
15731655	5427632345	Dallas, TX
65408001	4657708552	Austin, TX
15338531	1827277036	Dallas, TX
64924860	3278858542	Jasper, TX
15731922	5489724564	El Paso, TX
26610902	5693513255	Austin, TX
35261744	5209383421	Austin, TX
17829264	5830258098	Plano, TX
28639827	5763124030	Arlington, TX
19688471	2884971313	Houston, TX
17042984	5136357117	Austin, TX
46272057	5868161052	Houston, TX
71041632	5305242772	Austin, TX
44175158	6293975100	San Marcos, TX
22810456	5640100570	Dallas, TX
21722350	5708095330	Houston, TX
14946274	4323388330	Austin, TX
76419157	5034631791	McKinney, TX
15601832	5662220196	Dallas, TX
17043724	5756855742	Plano, TX
61215121	5526853866	San Antonio, TX
16297371	5602609945	Austin, TX
22024644	2104542690	Austin, TX
52433353	3196871176	Dallas, TX
51909152	2554255309	Houston, TX
23091295	5571717712	Austin, TX
54268489	6018866162	San Antonio, TX
28709484	5195119516	Houston, TX
24253072	5938836710	Dallas, TX
23335627	5619884490	Houston, TX
87036654	5615414018	Houston, TX
37771395	4087274062	Fort Worth, TX
26874783	6107458603	Lubbock, TX
24122272	5393510574	Texarkana, TX
31462504	5794997723	
21108007	4565161206	Houston, TX
73274670	3901756721	Houston, TX
18224456	5874550537	Austin, TX
18809746	6240177830	San Antonio, TX
25973444	5516197621	Houston, TX
42904183	3148074701	El Paso, TX
56497840	5752716906	Houston, TX
26613451	5993489804	Arlington, TX
23598934	5600003335	Austin, TX
19404730	5501426085	Dallas, TX
47012180	5480251225	Houston, TX
25040902	5543040522	Austin, TX
30414862	2380170852	Austin, TX
30409732	1562671574	Dallas, TX
24123468	6035461947	Austin, TX
24768534	5564316235	Dallas, TX
24555230	1356851797	
18656991	5510092171	Houston, TX
24910141	1716129680	Fort Worth, TX
43260233	5656502150	Lockhart, TX
22026613	5395698543	Navasota, TX
70735999	5488446344	Sugar Land, TX
51648990	2421168178	Fort Worth, TX
87473940	5990938584	Houston, TX
14948963	4855298761	McAllen, TX
29760150	6360956434	Houston, TX
19405525	5879126681	Austin, TX
19274487	6155971495	Austin, TX
55007719	5899451731	San Antonio, TX
56499123	6086914785	Dallas, TX
21109781	3954379964	Dallas, TX
16522409	5661034363	Austin, TX
21634318	5896059812	Corpus Christi, TX
35659036	5516288671	Spring, TX
17411977	4953818868	Dallas, TX
14550252	6064520595	Hereford, TX
12721562	3881200762	Dallas, TX
19399922	5267219783	Fort Hood, TX
68689376	4029169999	Houston, TX
18488895	5744765531	Austin, TX
17964637	5898286925	Austin, TX
17390193	5865546629	San Antonio, TX
83500712	6278586502	Austin, TX
57941692	4305370624	Frisco, TX
69213953	5004572844	Houston, TX
30678808	5875559207	San Antonio, TX
23048180	5562721161	Dallas, TX
10100682	6039139642	Austin, TX
57810910	5553602764	El Paso, TX
18358448	1562720762	Tyler, TX
15605945	3586696653	Dallas, TX
23113768	2326113558	Dallas, TX
14164297	5393063321	Sugar Land, TX
29368689	5983204652	Austin, TX
28844405	5552079144	El Paso, TX
80355710	5995257058	Dallas, TX
17572291	5905553999	Houston, TX
19014093	5606961503	San Antonio, TX
44522232	3572002945	Dallas, TX
27009528	3500900674	Dallas, TX
18489960	5804870830	San Antonio, TX
82453323	5652280311	Houston, TX
80621724	5402650444	San Antonio, TX
14164963	5901822602	Sugar Land, TX
24257517	6417400811	Austin, TX
21111797	6052864003	Mesquite, TX
46932983	6013731527	Dallas, TX
18883577	5770262448	Austin, TX
40379404	5837053896	Lockhart, TX
15738008	5800851240	Austin, TX
17310970	4368199181	Dallas, TX
73996393	5641265768	
52335279	3432058963	San Antonio, TX
14195260	5879045049	Austin, TX
77604212	5816542817	Garland, TX
28845505	5304270196	San Antonio, TX
32908781	4043349179	Pflugerville, TX
35661394	5763609871	Spring, TX
16713331	2758445898	Dallas, TX
79046352	5488074438	Dallas, TX
20850483	6123654885	Dallas, TX
16314911	3537431067	Dallas, TX
49439154	5692062542	Austin, TX
39593896	3681528481	Dallas, TX
37365726	5269318635	Dallas, TX
48506942	2439269396	San Antonio, TX
17600319	5865409801	Austin, TX
18753801	5384276158	Houston, TX
26618180	5957458064	Dallas, TX
47515367	5240093484	Houston, TX
12331382	5740207474	Dallas, TX
16582406	4394222383	Austin, TX
32595041	2594733472	Dallas, TX
22031072	5711999479	Houston, TX
48114625	5455439602	Houston, TX
18099183	2180689425	Dallas, TX
35269664	5375833110	Houston, TX
25439300	6137152544	Dallas, TX
62547609	4948946636	Austin, TX
29502563	5728199411	Austin, TX
22031540	2200577620	San Antonio, TX
38808856	2258622269	Houston, TX
30944557	5600185385	San Antonio, TX
17259745	6201916999	Austin, TX
71970144	5632410227	Austin, TX
33435151	5311322735	Irving, TX
18395755	5998604674	Dallas, TX
55062161	5382528919	Arlington, TX
23136220	1605086953	Stafford, TX
22818616	5588634171	Dallas, TX
59256734	6062243775	McAllen, TX
92417970	6347239063	Houston, TX
18362376	5661181473	Round Rock, TX
51917045	6177745339	Houston, TX
43561692	5719366582	Austin, TX
74461541	4377009933	Houston, TX
55074193	5472950324	Houston, TX
24392055	5683801449	Austin, TX
22163860	3285574820	San Antonio, TX
63058389	3275181961	Dallas, TX
24654305	5741210193	Houston, TX
29503997	4461745408	Fort Worth, TX
28586585	5658156354	Dallas, TX
44963720	2459484493	Sugar Land, TX
24920029	5826697563	Dallas, TX
55445639	5552433452	
50901815	2390622680	Fort Worth, TX
52627602	5538182026	Arlington, TX
87438326	6008331663	Dallas, TX
20329567	5343586495	Brownsville, TX
62665921	5391906036	Houston, TX
67646660	5601739212	Amarillo, TX
88356078	5691885442	Frisco, TX
16266663	5368012933	Dallas, TX
32236806	5928871694	San Antonio, TX
56899101	5868531482	Austin, TX
17828110	3386878194	San Antonio, TX
18495199	5457097148	Houston, TX
41640839	3863797746	San Antonio, TX
15742947	5083717051	Austin, TX
54671408	5402950179	Austin, TX
29243564	5638668851	Irving, TX
14170346	5486234362	Austin, TX
16398588	5414175607	Plano, TX
15087889	6058657017	Houston, TX
16530114	6172722131	Houston, TX
15874797	3887691643	El Paso, TX
30161700	6318862797	Dallas, TX
21379893	2490400084	Dallas, TX
16268095	6110409130	Euless, TX
21773131	4798512463	Austin, TX
18103141	4978668248	San Antonio, TX
17841121	3869695179	College Station, TX
47821994	4761208462	San Antonio, TX
76823609	5464157974	Houston, TX
30161994	4712921071	Austin, TX
15219817	5490169286	Round Rock, TX
25845626	5423617380	Dallas, TX
18234611	1604969316	Austin, TX
23084290	5607853554	Houston, TX
22691085	6013467481	McKinney, TX
17632742	5726341505	Austin, TX
44842447	6291998582	Houston, TX
22429163	4871481534	Houston, TX
15738990	5514112486	Dallas, TX
21761377	5548131304	Frisco, TX
23945170	6202363297	Dallas, TX
18104118	6216330792	Dallas, TX
15744859	5105339392	Austin, TX
42797717	2858150346	San Antonio, TX
37532993	5364561319	Houston, TX
21118970	5538448970	Dallas, TX
15534763	5463583886	Houston, TX
44974102	2801997947	Plano, TX
14311440	5404552874	Austin, TX
37503074	5563532605	Houston, TX
81150079	4893080662	Austin, TX
21411180	5625094233	Dallas, TX
27279597	5488608118	Austin, TX
12075272	6135539529	Austin, TX
18366762	4398528601	Addison, TX
14696782	6007430409	Euless, TX
58081655	2927757495	San Antonio, TX
47160625	4727836700	Austin, TX
16269873	6055315151	Houston, TX
14551820	5610842878	Brenham, TX
17973872	5131827175	Dallas, TX
17842889	5640397227	Houston, TX
25860353	3864776478	Austin, TX
15614823	1607584858	San Antonio, TX
16139193	5993810177	Dallas, TX
16081069	2321357097	Wichita Falls, TX
64767032	4818882438	Austin, TX
43453299	2156041246	San Antonio, TX
15615161	2158831704	Austin, TX
68437309	5480083414	Houston, TX
18367832	5680203924	Austin, TX
22037856	5499318628	Houston, TX
22372602	3234129678	Houston, TX
15484513	2184640761	Dallas, TX
13238192	6023775670	Austin, TX
35145523	5674538218	Austin, TX
15878077	6186741552	Austin, TX
54806484	5498423551	Houston, TX
80758747	6017671732	San Antonio, TX
31272403	4148189747	Harlingen, TX
79301653	4792473587	Austin, TX
70666389	5847073619	Austin, TX
75909381	5824112390	Austin, TX
14289964	6070616848	Austin, TX
43261749	3835984066	Austin, TX
37767487	5520815686	Houston, TX
15120096	5892027517	Dallas, TX
15485266	6099128625	Austin, TX
21514613	5502751960	Dallas, TX
18237836	4512430486	Pasadena, TX
23874153	4325408261	Austin, TX
17058424	5898338857	Austin, TX
15251227	5122433760	Dallas, TX
30558940	3798503609	Austin, TX
85740358	5641523142	Houston, TX
18658970	5976802542	Austin, TX
28724174	5597537806	Dallas, TX
20466743	1551051766	McKinney, TX
63196246	5136337324	Austin, TX
20467191	6206241314	Corpus Christi, TX
41045516	5667597700	Dallas, TX
37664685	1985096169	Austin, TX
32919139	5547608316	Dallas, TX
15519394	5635984673	Denton, TX
38948501	3094078127	San Antonio, TX
13520562	5929797902	Houston, TX
25965209	5295774934	Houston, TX
66736030	6221057324	El Paso, TX
82674960	5046963908	Tyler, TX
33972897	5836505501	Austin, TX
32788581	2801163645	
17453303	4815577755	Corpus Christi, TX
16929075	6022491752	Dallas, TX
86336234	5408769347	Houston, TX
18633097	2084313932	Sugar Land, TX
15207833	5439543908	McKinney, TX
16011694	5508494049	Dallas, TX
15622912	1073377807	College Station, TX
55857688	5681618925	Houston, TX
56513316	5473594349	Houston, TX
71586602	5625819913	Austin, TX
34624376	5331129983	Dallas, TX
22041490	2783297999	Houston, TX
26349041	5414605954	Dallas, TX
29381553	4932795116	Dallas, TX
15487976	5890924500	Houston, TX
37245962	5599566879	San Antonio, TX
37377236	4507016649	Abilene, TX
75195262	5691728281	Sugar Land, TX
16518701	4370348328	San Antonio, TX
7624112	5442258875	Austin, TX
31286176	4365929002	Mansfield, TX
12080652	5470541551	Houston, TX
43931199	5489554404	San Antonio, TX
29382282	2248939396	Dallas, TX
22173326	5887929537	Houston, TX
22173380	2213030187	Austin, TX
14964457	4583863461	Austin, TX
72111917	5698450839	Houston, TX
22435718	1460352641	Houston, TX
16406420	4528567186	Austin, TX
11556782	6097324114	Abilene, TX
20993982	2853500685	Houston, TX
7100402	5687227904	Houston, TX
18517870	5971934653	Houston, TX
54941801	2541520135	Dallas, TX
21518524	5032450384	Corpus Christi, TX
14571721	2123474243	Houston, TX
24008978	5312489691	San Antonio, TX
71588120	5392315583	San Antonio, TX
85353521	5222890002	
18897235	6347389557	Austin, TX
809493	5719755526	Austin, TX
15654713	3604677905	Houston, TX
80350985	5426722933	Dallas, TX
22174329	5097388655	Irving, TX
72637083	5383823656	Dallas, TX
71110433	3988947523	Dallas, TX
19159753	6214843364	El Paso, TX
19357422	5680582560	Dallas, TX
62413708	6208159923	Austin, TX
19553235	5394483400	Houston, TX
15096813	5719940545	Austin, TX
15339373	5736878701	Plano, TX
37379216	5908168667	Arlington, TX
39871695	5404263534	San Antonio, TX
17849681	5912927116	Frisco, TX
18111843	2813395214	Lubbock, TX
10532552	5712529645	San Antonio, TX
24558188	1594370736	Houston, TX
19947195	5709338054	Fort Worth, TX
15097566	5807599019	Austin, TX
24272745	2342932981	Fort Worth, TX
17325945	5669825875	Dallas, TX
55375964	5672164992	Houston, TX
18243663	4867504896	Fort Worth, TX
20603008	1203983848	Dallas, TX
69492988	6174461840	Dallas, TX
14180947	2394286376	Dallas, TX
35044143	5748913789	Austin, TX
18944136	6042377405	Dallas, TX
14509622	954043391	Humble, TX
15099253	4401269073	Dallas, TX
57697731	5408565122	Garland, TX
28259071	5373986961	Dallas, TX
55600655	4114279292	Arlington, TX
17721000	5747755269	Mansfield, TX
66873050	5565054798	San Antonio, TX
89570280	5665773641	Austin, TX
15755136	5482318300	Houston, TX
44460048	6012561499	Austin, TX
21937155	5744475157	El Paso, TX
24842585	5847444420	Houston, TX
14373255	5788557489	Houston, TX
28818464	5795851690	Houston, TX
35154240	6039424381	Austin, TX
24144284	5584723984	San Antonio, TX
15755700	5746685025	Frisco, TX
80636362	5426103744	Houston, TX
48261611	5394224017	Dallas, TX
19031819	3102329168	San Antonio, TX
64252535	6089480666	Dallas, TX
14838394	5218737947	Austin, TX
22884090	5675916697	Laredo, TX
60844751	5813292902	Mesquite, TX
24924252	5718373792	Irving, TX
8940342	6125102517	Houston, TX
16060895	5960610447	Houston, TX
7629652	5569457496	Houston, TX
14838648	5455282721	Austin, TX
25455488	1896191394	Amarillo, TX
420783	5430325385	Austin, TX
66874310	5555216374	Dallas, TX
22178781	5717535150	Austin, TX
32795644	6456744527	Houston, TX
40266764	3518440210	Plano, TX
6319192	5235899533	Plano, TX
19688674	4840741589	El Paso, TX
34106699	1643847850	Houston, TX
14280804	5275954369	Cleburne, TX
26373825	4719801351	Dallas, TX
14708507	5019127077	Abilene, TX
21786502	5269413209	Fort Worth, TX
35811300	5410790449	
45641753	3911517714	Lubbock, TX
16412749	1512587446	Austin, TX
28162512	4106763151	Dallas, TX
19034322	5159262206	Plano, TX
35680546	5106393306	San Antonio, TX
7631172	6123146660	Victoria, TX
37491431	5414843755	Dallas, TX
50098596	5690526239	Dallas, TX
14184889	5633010210	Austin, TX
29343150	2543222796	Houston, TX
15757883	4564590527	Waco, TX
14447297	5774640205	Dallas, TX
24515363	3345080298	
27947739	5488999465	Fort Worth, TX
14185185	4447002620	Austin, TX
67138299	5755120830	Dallas, TX
17593208	5976597440	Dallas, TX
16151485	4694108790	Austin, TX
19952656	5364309931	Dallas, TX
26375213	2329758576	Austin, TX
26375235	5464126354	Dallas, TX
21394549	5620021694	Dallas, TX
17790057	5692233311	Austin, TX
14972063	5601087580	McKinney, TX
22574401	6014039159	Frisco, TX
29390336	5265653032	Galveston, TX
17200669	5312825245	Dallas, TX
14317209	5671162502	Mansfield, TX
7145732	5351280395	Austin, TX
18118486	5535035995	Austin, TX
78673844	5855230305	Houston, TX
37386218	5835195665	Austin, TX
15235445	3583299457	Houston, TX
8681912	5574604073	Dallas, TX
24410576	5951092045	Odessa, TX
17070640	6016465084	Houston, TX
18381515	5620764103	Plano, TX
21265404	3924803485	Bedford, TX
45251639	5740106205	Dallas, TX
87540245	5593802218	San Marcos, TX
36465187	5637811344	Spring, TX
27032850	5318965459	Houston, TX
23887176	5860526069	Dallas, TX
54689407	5235215832	Houston, TX
26115725	6197140834	Dallas, TX
20217566	4423318544	Denton, TX
80308867	6016017615	Austin, TX
15236959	5602078477	Amarillo, TX
20479863	4504547334	Austin, TX
48267175	5598345494	Arlington, TX
15892425	4898845516	Amarillo, TX
27049975	5961639368	Houston, TX
41975905	6132695345	Austin, TX
19300462	5432242683	Grapevine, TX
38043792	5437863827	San Marcos, TX
15515672	5397728130	Lubbock, TX
14057619	5787584901	Austin, TX
50769197	4891326941	Friendswood, TX
944841	5660687753	Austin, TX
76448099	5614213728	Fort Worth, TX
11174262	4693708974	Houston, TX
26678701	5668574495	Dallas, TX
28213798	4836449494	Arlington, TX
47219261	5845621588	Austin, TX
23102115	5995902790	Fort Worth, TX
19720019	5397454991	Dallas, TX
87851820	6065764390	Dallas, TX
42107697	3795108686	College Station, TX
59933499	5850543545	Houston, TX
87103856	5470998742	Fort Worth, TX
16679947	5546154680	Waxahachie, TX
21872440	5230460420	Houston, TX
41452671	3740617752	Arlington, TX
